GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS544144597	2021-08-06 10:42:43.605357	5491	species	Yellow Rail	Coturnicops noveboracensis			1	S 	C2	S 		United States	US	Michigan	US-MI	Delta	US-MI-041					St. Vital's Point	L3714747	H	45.7952353	-86.7831688	2016-06-08	20:50:00	obsr401220	S40105494	Traveling	P22	EBIRD	30	1.609		2	1		0	1	1			Calling  distinctive rhythm tic-tic tictictic, tic-tic tictictic repeated	
URN:CornellLabOfOrnithology:EBIRD:OBS502949450	2017-05-22 04:28:38	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Delta	US-MI-041	US-MI_3780				Portage Marsh (Portage Point)	L745710	H	45.7077976	-87.0690536	2017-05-21	06:45:00	obsr926210	S37043351	Traveling	P22	EBIRD	240	3.219		1	0		0	1	1			Flushed less than 10 feet away. Flew for about 30 yards. Proportionately large white wing patches very evident against contrasting yellow/tan body. Weak flight very evident.	
URN:CornellLabOfOrnithology:EBIRD:OBS346952140	2021-01-23 09:40:26.525341	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Houghton	US-MI-061		12			T53N R33W Section 9	L3949038	P	47.0039985	-88.4992853	2001-05-02		obsr425946	S25355840	Historical	P62	EBIRD					0		0	1	1		Record from "Birds of the Keweenaw Peninsula, Michigan" by Lawrence C. Binford (2006).	Observers: Lynn Murphy, Joe Youngman.----"1 flushed twice"	
URN:CornellLabOfOrnithology:EBIRD:OBS497159692	2017-05-24 23:10:37	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Huron	US-MI-063	US-MI_2760	12			Port Austin harbor	L1539641	H	44.0483301	-82.9943218	2016-05-07	19:42:00	obsr755842	S36712132	Stationary	P21	EBIRD	50			2	1		0	1	1			1 foot off sidewalk. Resting	
URN:CornellLabOfOrnithology:EBIRD:OBS399459596	2016-07-19 16:22:11	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Huron	US-MI-063	US-MI_2760	12			US-MI-Port Austin-8549 Lake St - 44.0428x-82.9943	L4572780	P	44.0436574	-82.9941110	2016-05-07	17:13:00	obsr755842	S29471946	Incidental	P20	EBIRD				2	1		1	1	1			Found exhausted on the side of the road. Helped get it to the grass area.	
URN:CornellLabOfOrnithology:EBIRD:OBS607101797	2018-08-05 16:02:54	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	19:55:00	obsr189830	S45048832	Traveling	P22	EBIRD	65	2.000		1	1		1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS607705597	2018-08-05 16:03:21	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	19:16:00	obsr278867	S45085853	Traveling	P22	EBIRD	47	1.207		1	1		0	1	1			Continuing, heard once for 5ish seconds up close at 7:42.	
URN:CornellLabOfOrnithology:EBIRD:OBS608298682	2018-08-05 16:03:29	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	20:14:00	obsr197327	S45124301	Traveling	P22	EBIRD	40	1.094		1	1		0	1	1		Stakeout for Yellow Rail	Heard once at 8, once at 8:15. Sounded as if it was 10 feet or closer to boardwalk near bench.	
URN:CornellLabOfOrnithology:EBIRD:OBS608239756	2018-08-05 16:02:54	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	19:20:00	obsr22038	S45120454	Traveling	P22	EBIRD	87	0.827		2	1	G3144711	1	1	1			Heard. Yellow Rail audio below:	
URN:CornellLabOfOrnithology:EBIRD:OBS606559539	2018-08-05 16:02:44	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	06:02:00	obsr232297	S45015667	Traveling	P22	EBIRD	75	0.805		1	1		0	1	1			Continuing. Heard clicking calls at close range.	
URN:CornellLabOfOrnithology:EBIRD:OBS607207284	2018-04-29 09:59:16	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	05:37:00	obsr695956	S45055317	Traveling	P22	EBIRD	18	0.824		1	1	G3137995	0	1	1			Continuing. Clicking call given once from about 50 feet from boardwalk for about 30 seconds then not heard again. 	
URN:CornellLabOfOrnithology:EBIRD:OBS605984928	2018-08-05 16:02:26	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-26	20:00:00	obsr198752	S44978541	Traveling	P22	EBIRD	45	1.207		4	1	G3130721	1	1	1		With David Pavlik, Jeff Pavlik and Bruce Cohen	Heard late when hustling to leave the park before they locked the gates.	
URN:CornellLabOfOrnithology:EBIRD:OBS607924272	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:00:00	obsr169679	S45100008	Traveling	P22	EBIRD	30	2.000		4	1		0	1	1			Continuing bird. Heard only. Gave several 10 second bursts of typical  tic-tic tic-tic-tic call. Have short video with recording of song.	
URN:CornellLabOfOrnithology:EBIRD:OBS607804161	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			wild ginger trail, lake lansing park	L7307583	P	42.7604204	-84.3834436	2018-04-29	20:00:00	obsr249807	S45092213	Stationary	P21	EBIRD	60			10	1		0	1	1			continuing bird; arrived at 8 PM. First sang at 8:10 -- 3 clicks; sang again at 8:21 -- 7 clicks; again at 8:33 -- 14 clicks; again at 8:41 -- around 20 clicks; and at 8:53 -- 45 clicks! Seemed to be only 15 feet off boardwalk, but we saw no sign of the bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS607786306	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	19:48:00	obsr221939	S45091103	Traveling	P22	EBIRD	70	0.805		19	1	G3141822	1	1	1			Continuing! - Heard Only -  Nineteen bird enthusiasts were along the board walk searching for the rail.	
URN:CornellLabOfOrnithology:EBIRD:OBS608415841	2018-08-05 16:03:29	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	18:48:00	obsr278867	S45131894	Traveling	P22	EBIRD	67	2.424		2	1	G3145862	0	1	1			Heard, 7:25, 7:40. Continuing bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS608598826	2018-05-06 22:29:10	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	20:35:00	obsr629864	S45142808	Stationary	P21	EBIRD	30			1	0		0	1	1			Continuing, just heard 8:37 call as I walked up, then it called at 8:52, 8:55, and 9:01	
URN:CornellLabOfOrnithology:EBIRD:OBS607071821	2018-08-05 16:02:54	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	20:11:00	obsr335525	S45046938	Stationary	P21	EBIRD	37			15	1	G3136823	1	1	1			Heard four times. Continuing bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS607770406	2021-03-19 08:57:57.612555	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:08:00	obsr789364	S45090098	Traveling	P22	EBIRD	69	0.805		17	1	G3141926	1	1	1		Yellow Rail stakeout. Wow!!	**Very rare. Continuing bird, first found Thursday night. Heard ticking several times with the group. Will add recording. Lifer!!	
URN:CornellLabOfOrnithology:EBIRD:OBS607090381	2018-08-05 16:02:53	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	18:30:00	obsr419311	S45048047	Traveling	P22	EBIRD	120	3.219		2	1	G3137005	0	1	1			Continuing, heard several times	
URN:CornellLabOfOrnithology:EBIRD:OBS607889714	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:01:00	obsr526688	S45097689	Traveling	P22	EBIRD	61	0.805		19	1		0	1	1			Continuing approx. 30' north and center of the boardwalk.  8:20 - 7 ticks, 8:33 - 7 ticks, 8:40 - 20 ticks, 8:48 - 35 ticks, 8:59 - 75 ticks.	
URN:CornellLabOfOrnithology:EBIRD:OBS608269063	2021-08-06 10:32:40.373379	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	19:50:00	obsr110092	S45122394	Traveling	P22	EBIRD	55	1.207		1	1		0	1	1			continuing bird.  Distinctive call heard 4 times in the 40 minutes I was on the boardwalk.	
URN:CornellLabOfOrnithology:EBIRD:OBS607742314	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	19:48:00	obsr359041	S45088319	Traveling	P22	EBIRD	70	0.724		19	1	G3141822	1	1	1			Continuing. Originally found by the Pavlik Team	
URN:CornellLabOfOrnithology:EBIRD:OBS608419407	2021-03-24 15:39:19.43837	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	18:40:00	obsr237224	S45132192	Traveling	P22	EBIRD	78	2.546		2	1	G3145880	0	1	1		We parked at the Wild Ginger Trail parking lot and walked to the Yellow Rail location. Thankfully, the bird called twice at pretty close range while we were there. As expected, we never got to see it, but that is how it goes with that species. Temp ~70F, clear skies, light breeze. A nice conclusion to the day.	Continuing bird. Called once at 7:26 and again at 7:37. Distinct metallic clicking, as of two spoons being clicked together. It is somewhat reminiscent of a cricket frog call.	
URN:CornellLabOfOrnithology:EBIRD:OBS608381646	2018-08-05 16:03:29	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	19:00:00	obsr144124	S45129466	Stationary	P21	EBIRD	120			1	1		0	1	1			Heard with several other birders. Called 9 times over a 2 hour period.	
URN:CornellLabOfOrnithology:EBIRD:OBS607094263	2018-08-05 16:02:53	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	18:30:00	obsr454519	S45048313	Traveling	P22	EBIRD	120	3.219		2	1	G3137005	0	1	1			Continuing, heard several times	
URN:CornellLabOfOrnithology:EBIRD:OBS607102592	2018-08-05 16:02:54	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	19:06:00	obsr353565	S45048876	Traveling	P22	EBIRD	120	3.219		1	1		0	1	1			Continuing, heard.	
URN:CornellLabOfOrnithology:EBIRD:OBS608278204	2018-08-05 16:03:29	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	19:05:00	obsr319036	S45122970	Traveling	P22	EBIRD	60	0.724		1	1		1	1	1			Continuing	
URN:CornellLabOfOrnithology:EBIRD:OBS607749771	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:40:00	obsr316800	S45088797	Stationary	P21	EBIRD	20			2	1	G3141460	0	1	1			Continuing bird. With Bob Bochenek et al (see audio recording this date). Heard series of 5 clicks 2-4 time in succession. 	
URN:CornellLabOfOrnithology:EBIRD:OBS607078134	2018-08-05 16:02:54	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	19:34:00	obsr226532	S45047317	Traveling	P22	EBIRD	91	1.223		1	1		1	1	1			Continuing. Heard by many. Michigan bird #299.	
URN:CornellLabOfOrnithology:EBIRD:OBS605982279	2018-08-05 16:02:26	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-26	20:00:00	obsr353565	S44978356	Traveling	P22	EBIRD	45	1.207		4	1	G3130721	1	1	1			Heard late when hustling to leave the park before they locked the gates.	
URN:CornellLabOfOrnithology:EBIRD:OBS607750991	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:40:00	obsr279898	S45088890	Stationary	P21	EBIRD	20			2	1	G3141460	0	1	1			Continuing bird. With Bob Bochenek et al (see audio recording this date). Heard series of 5 clicks 2-4 time in succession. 	
URN:CornellLabOfOrnithology:EBIRD:OBS607744798	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:26:00	obsr117849	S45088479	Traveling	P22	EBIRD	63	2.253		2	1	G3141402	0	1	1			Heard Only. Unmistakable clicking call. Continuing bird. 	
URN:CornellLabOfOrnithology:EBIRD:OBS608340265	2018-08-05 16:03:29	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	19:43:00	obsr320327	S45126839	Traveling	P22	EBIRD	61	1.608		2	1	G3145291	1	1	1			Continues, at 8:02, 8:30, 8:37	
URN:CornellLabOfOrnithology:EBIRD:OBS607690899	2021-03-26 02:59:00.864886	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	18:52:00	obsr448950	S45084937	Traveling	P22	EBIRD	25	0.402		1	1		1	1	1			Continuing- 3 seconds of twenty second call recorded	
URN:CornellLabOfOrnithology:EBIRD:OBS608274115	2021-03-24 15:39:19.43837	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	18:40:00	obsr1050209	S45122716	Traveling	P22	EBIRD	78	2.546		2	1	G3145880	0	1	1			Continuing bird. Distinct call heard	
URN:CornellLabOfOrnithology:EBIRD:OBS624876379	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1158987	P	42.7678717	-84.3904066	2018-04-29	19:24:00	obsr192530	S46102973	Stationary	P21	EBIRD	38			5	1		0	1	1			Continuing.  Heard by MANY over several days.  Started calling at 7:42 PM	
URN:CornellLabOfOrnithology:EBIRD:OBS606483525	2021-03-19 08:57:57.612555	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-27	19:30:00	obsr289206	S45010676	Traveling	P22	EBIRD	120	1.609		1	0		0	1	1			continued         ---           <a href="https://www.flickr.com/photos/28582037@N05/39941119360/in/dateposted-public/" title="Yellow Rail, Lake Lansing Park North, Ingham County"><img src="https://farm1.staticflickr.com/825/39941119360_6211305bdf_o.jpg" alt="Yellow Rail, Lake Lansing Park North, Ingham County" /></a>	
URN:CornellLabOfOrnithology:EBIRD:OBS606482321	2018-08-05 16:02:44	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-27	20:00:00	obsr320327	S45010615	Traveling	P22	EBIRD	90	1.000		10	1		0	1	1			continuing; heard only at close range	
URN:CornellLabOfOrnithology:EBIRD:OBS607799263	2021-03-19 08:57:57.612555	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:08:00	obsr998139	S45091907	Traveling	P22	EBIRD	69	0.805		17	1	G3141926	1	1	1			**Very rare. Continuing bird, first found Thursday night. Heard ticking several times with the group. Will add recording. Lifer!!	
URN:CornellLabOfOrnithology:EBIRD:OBS607743051	2018-06-02 18:22:43	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:10:00	obsr352134	S45088359	Stationary	P21	EBIRD	49			1	1		0	1	1			Con	
URN:CornellLabOfOrnithology:EBIRD:OBS608242629	2018-08-05 16:02:54	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	19:20:00	obsr929788	S45120627	Traveling	P22	EBIRD	87	0.827		2	1	G3144711	1	1	1			Heard. Yellow Rail audio below:	
URN:CornellLabOfOrnithology:EBIRD:OBS607069138	2018-08-05 16:02:54	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	20:11:00	obsr263601	S45046773	Stationary	P21	EBIRD	37			15	1	G3136823	1	1	1			Heard four times. Continuing bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS607078091	2018-08-05 16:02:53	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	18:42:00	obsr501241	S45047312	Traveling	P22	EBIRD	144	4.313		1	1		0	1	1			Continuing, heard by group. On west end of boardwalk near bench. 	
URN:CornellLabOfOrnithology:EBIRD:OBS608339839	2018-08-05 16:03:28	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	18:34:00	obsr131861	S45126822	Traveling	P22	EBIRD	115	1.025		1	1		0	1	1			continuing; heard at 19:30, 19:37, 19:51, 20:02, 20:30, 20:37.	
URN:CornellLabOfOrnithology:EBIRD:OBS605992019	2018-04-29 20:44:18	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-26	20:00:00	obsr296154	S44979012	Traveling	P22	EBIRD	45	1.207		4	1	G3130721	1	1	1		With David Pavlik, Jeff Pavlik and Bruce Cohen	Heard late when hustling to leave the park before they locked the gates.	
URN:CornellLabOfOrnithology:EBIRD:OBS608334790	2018-08-05 16:03:29	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	19:43:00	obsr273509	S45126548	Traveling	P22	EBIRD	61	1.608		2	1	G3145291	1	1	1			Continues, at 8:02, 8:30, 8:37	
URN:CornellLabOfOrnithology:EBIRD:OBS606473629	2018-08-05 16:02:44	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-27	19:54:00	obsr18064	S45010108	Stationary	P21	EBIRD	100			1	1		0	1	1			Continuing 	
URN:CornellLabOfOrnithology:EBIRD:OBS607334693	2018-05-06 22:29:10	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	20:18:00	obsr148389	S45063489	Stationary	P21	EBIRD	43			2	1		0	1	1			Continuing. Heard only.	
URN:CornellLabOfOrnithology:EBIRD:OBS608263360	2018-08-05 16:03:29	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-30	18:48:00	obsr275735	S45122028	Traveling	P22	EBIRD	67	2.424		2	1	G3145862	0	1	1			Heard, 7:25, 7:40. Continuing bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS607745674	2018-08-05 16:03:22	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	20:26:00	obsr271305	S45088534	Traveling	P22	EBIRD	63	2.253		2	1	G3141402	0	1	1			Heard Only. Unmistakable clicking call. Continuing bird. 	
URN:CornellLabOfOrnithology:EBIRD:OBS607118637	2018-04-29 09:59:16	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-28	20:00:00	obsr386078	S45049851	Traveling	P22	EBIRD	65	2.414		7	0		0	1	1			Continuing bird, the characteristic clicking was well heard by many.  Several observers recorded call.	
URN:CornellLabOfOrnithology:EBIRD:OBS607207377	2018-04-29 09:59:16	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	05:37:00	obsr675538	S45055322	Traveling	P22	EBIRD	18	0.824		1	1	G3137995	0	1	1			Continuing. Clicking call given once from about 50 feet from boardwalk for about 30 seconds then not heard again. 	
URN:CornellLabOfOrnithology:EBIRD:OBS607743526	2018-08-05 16:03:21	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-29	18:17:00	obsr345988	S45088382	Traveling	P22	EBIRD	73	1.127		1	1		0	1	1			Continuing. Called 1x near boardwalk at approx 7:05. 	
URN:CornellLabOfOrnithology:EBIRD:OBS606548088	2018-08-05 16:02:44	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-04-27	20:07:00	obsr239449	S45014741	Traveling	P22	EBIRD	95	0.805		1	1		0	1	1			Continuing 	
URN:CornellLabOfOrnithology:EBIRD:OBS612842357	2021-07-16 12:58:24.955573	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-05-06	19:25:00	obsr915463	S45390457	Stationary	P21	EBIRD	68			2	1	G6998538	0	1	1			continuing. Calling at 8.16 pm	
URN:CornellLabOfOrnithology:EBIRD:OBS611697802	2018-08-05 16:04:19	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-05-05	19:41:00	obsr619796	S45328289	Traveling	P22	EBIRD	69	0.524		1	1		0	1	1			Heard at 8:11, 8:31	
URN:CornellLabOfOrnithology:EBIRD:OBS608894801	2018-08-05 16:03:37	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-05-01	18:48:00	obsr144124	S45161033	Stationary	P21	EBIRD	93			6	1		1	1	1			Heard only with 5 other birders. Called around 20:13. Poor audio attached.	
URN:CornellLabOfOrnithology:EBIRD:OBS610625592	2021-03-19 08:57:57.612555	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-05-04	20:01:00	obsr551414	S45267406	Traveling	P22	EBIRD	62	0.531		1	1		0	1	1			Clicking call, distinctly heard at 8:06, 8:38, 8:44 and 8:50. Away from board walk near the stand of trees.	
URN:CornellLabOfOrnithology:EBIRD:OBS610217178	2018-05-06 22:29:10	5491	species	Yellow Rail	Coturnicops noveboracensis			1					United States	US	Michigan	US-MI	Ingham	US-MI-065		23			Lake Lansing Park North	L1166489	H	42.7665328	-84.3889368	2018-05-03	08:00:00	obsr256067	S45243053	Traveling	P22	EBIRD	45	0.805		3	1		0	1	1			Heard clearly at 8:32pm. Sounded as if it was just a few feet north of boardwalk. Staked-out bird.	
